,country_code,organization_name,region,income_group,year,total_gdp,total_gdp_million,gdp_variation
14980,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1998,394725205935.814,394725.205935814,2.49363912540753
14981,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1999,398607303768.664,398607.303768664,2.16306209614933
14982,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2000,423073118654.166,423073.118654166,3.50694141530192
14983,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2001,404717162159.67,404717.16215966997,4.27129489047711
14984,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2002,440947653087.491,440947.65308749105,6.3098867161566
14985,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2003,555991988040.399,555991.988040399,4.10016928083027
14986,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2004,690876760118.672,690876.760118672,6.55845258061549
14987,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2005,820839172442.689,820839.172442689,6.00507947326341
14988,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2006,970372429700.246,970372.429700246,6.06152748667859
14989,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2007,1124243746699.81,1124243.74669981,6.13604145094178
14990,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2008,1274492232140.27,1274492.23214027,5.13017661662501
14991,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2009,1225844307449.07,1225844.30744907,2.99178197032805
14992,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2010,1457130895525.77,1457130.89552577,5.95593172427751
14993,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2011,1644294423147.65,1644294.42314765,4.19917591318813
14994,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2012,1708393537908.02,1708393.53790802,2.71185166822256
14995,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2013,1815689758476.67,1815689.75847667,5.06351835984798
14996,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2014,1896265961946.09,1896265.96194609,4.86239673507463
14997,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2015,1691480725472.67,1691480.7254726698,2.87142271590064
14998,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2016,1573266684260.32,1573266.6842603202,1.26714213718293
14999,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2017,1704866745240.78,1704866.74524078,2.43826000707364
15000,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2018,1773600147394.09,1773600.1473940902,2.70570645259964
15001,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2019,1795736152604.65,1795736.15260465,2.57763973373784
15002,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2020,1712284150354.68,1712284.15035468,-1.99762150200978
15003,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,2021,1920898889336.07,1920898.88933607,4.14367673753233
15438,UMC,Ingreso mediano alto,Sin region,Agregados,1960,241947821260.232,241947.82126023198,0.0
15439,UMC,Ingreso mediano alto,Sin region,Agregados,1961,218362178293.655,218362.178293655,-0.202715156323237
15440,UMC,Ingreso mediano alto,Sin region,Agregados,1962,223960654699.61,223960.65469961,3.31979495315224
15441,UMC,Ingreso mediano alto,Sin region,Agregados,1963,234967729957.098,234967.729957098,3.85120758949616
15442,UMC,Ingreso mediano alto,Sin region,Agregados,1964,269646464573.407,269646.464573407,8.75222077857684
15443,UMC,Ingreso mediano alto,Sin region,Agregados,1965,301236127616.879,301236.127616879,7.21281332764845
15444,UMC,Ingreso mediano alto,Sin region,Agregados,1966,332800558219.268,332800.558219268,6.18377692105871
15445,UMC,Ingreso mediano alto,Sin region,Agregados,1967,334847091640.431,334847.091640431,3.20318748276927
15446,UMC,Ingreso mediano alto,Sin region,Agregados,1968,349436561590.023,349436.561590023,5.54198720496291
15447,UMC,Ingreso mediano alto,Sin region,Agregados,1969,391659287155.933,391659.287155933,7.80907756966359
15448,UMC,Ingreso mediano alto,Sin region,Agregados,1970,428733154724.626,428733.154724626,8.32893191288161
15449,UMC,Ingreso mediano alto,Sin region,Agregados,1971,466372090971.086,466372.090971086,6.73956987272952
15450,UMC,Ingreso mediano alto,Sin region,Agregados,1972,530310605507.316,530310.605507316,6.62811019685567
15451,UMC,Ingreso mediano alto,Sin region,Agregados,1973,689646925085.607,689646.9250856071,7.98631356115165
15452,UMC,Ingreso mediano alto,Sin region,Agregados,1974,855036487439.501,855036.487439501,6.08030466419962
15453,UMC,Ingreso mediano alto,Sin region,Agregados,1975,941818374264.569,941818.374264569,5.01718540095213
15454,UMC,Ingreso mediano alto,Sin region,Agregados,1976,991932567605.783,991932.567605783,4.99880936900408
15455,UMC,Ingreso mediano alto,Sin region,Agregados,1977,1096860449575.72,1096860.44957572,4.78417384955139
15456,UMC,Ingreso mediano alto,Sin region,Agregados,1978,1175611658735.14,1175611.65873514,5.20095780891188
15457,UMC,Ingreso mediano alto,Sin region,Agregados,1979,1426836828912.42,1426836.82891242,6.93349038895886
15458,UMC,Ingreso mediano alto,Sin region,Agregados,1980,1658117418563.06,1658117.41856306,6.59635532662068
15459,UMC,Ingreso mediano alto,Sin region,Agregados,1981,1792584208500.02,1792584.20850002,2.18690493330678
15460,UMC,Ingreso mediano alto,Sin region,Agregados,1982,1711730545777.28,1711730.5457772801,2.03321869715232
15461,UMC,Ingreso mediano alto,Sin region,Agregados,1983,1626146012027.37,1626146.01202737,0.97740844254308
15462,UMC,Ingreso mediano alto,Sin region,Agregados,1984,1674641532082.15,1674641.53208215,6.24245253341098
15463,UMC,Ingreso mediano alto,Sin region,Agregados,1985,1713511079250.59,1713511.0792505902,4.98316995285657
15464,UMC,Ingreso mediano alto,Sin region,Agregados,1986,1734386797527.3,1734386.7975273,4.85957458975703
15465,UMC,Ingreso mediano alto,Sin region,Agregados,1987,1850901540258.56,1850901.54025856,5.5695743120849
15466,UMC,Ingreso mediano alto,Sin region,Agregados,1988,2052565102774.55,2052565.10277455,3.85824377419893
15467,UMC,Ingreso mediano alto,Sin region,Agregados,1989,2170714012208.62,2170714.01220862,2.39156185306875
15468,UMC,Ingreso mediano alto,Sin region,Agregados,1990,2573840645746.07,2573840.64574607,1.01942047047017
15469,UMC,Ingreso mediano alto,Sin region,Agregados,1991,2494887052289.33,2494887.05228933,1.11128597274275
15470,UMC,Ingreso mediano alto,Sin region,Agregados,1992,2601334625458.78,2601334.6254587797,1.13512300329566
15471,UMC,Ingreso mediano alto,Sin region,Agregados,1993,2837279116751.38,2837279.11675138,4.24461809221141
15472,UMC,Ingreso mediano alto,Sin region,Agregados,1994,3144386965372.43,3144386.96537243,3.75833691414459
15473,UMC,Ingreso mediano alto,Sin region,Agregados,1995,3538256634224.71,3538256.63422471,3.53032489545112
15474,UMC,Ingreso mediano alto,Sin region,Agregados,1996,3850174556345.5,3850174.5563455,5.27394186658113
15475,UMC,Ingreso mediano alto,Sin region,Agregados,1997,4124231219848.43,4124231.2198484302,5.84932347049056
15476,UMC,Ingreso mediano alto,Sin region,Agregados,1998,4064945915551.47,4064945.91555147,3.07615543477478
15477,UMC,Ingreso mediano alto,Sin region,Agregados,1999,3841078264218.7,3841078.2642187,3.66990464435153
15478,UMC,Ingreso mediano alto,Sin region,Agregados,2000,4246882391518.85,4246882.39151885,6.43610694373112
15479,UMC,Ingreso mediano alto,Sin region,Agregados,2001,4267639350314.26,4267639.3503142595,3.61488988615109
15480,UMC,Ingreso mediano alto,Sin region,Agregados,2002,4297954474319.23,4297954.47431923,4.74298153564243
15481,UMC,Ingreso mediano alto,Sin region,Agregados,2003,4811817332427.06,4811817.332427059,5.99142027409523
15482,UMC,Ingreso mediano alto,Sin region,Agregados,2004,5767481154258.84,5767481.15425884,8.13727309925653
15483,UMC,Ingreso mediano alto,Sin region,Agregados,2005,6930925818089.84,6930925.81808984,7.74560025877646
15484,UMC,Ingreso mediano alto,Sin region,Agregados,2006,8234042643341.19,8234042.64334119,8.89566814853337
15485,UMC,Ingreso mediano alto,Sin region,Agregados,2007,10201008096217.9,10201008.0962179,9.64516128749455
15486,UMC,Ingreso mediano alto,Sin region,Agregados,2008,12443466295323.4,12443466.2953234,6.48206555332354
15487,UMC,Ingreso mediano alto,Sin region,Agregados,2009,11983177781359.5,11983177.7813595,2.7071853176604
15488,UMC,Ingreso mediano alto,Sin region,Agregados,2010,14604336836124.7,14604336.8361247,8.41986882425567
15489,UMC,Ingreso mediano alto,Sin region,Agregados,2011,17647554043085.6,17647554.0430856,6.92225319524536
15490,UMC,Ingreso mediano alto,Sin region,Agregados,2012,18914789047353.0,18914789.047353,5.91797131756292
15491,UMC,Ingreso mediano alto,Sin region,Agregados,2013,20306635471472.2,20306635.4714722,5.57573517514341
15492,UMC,Ingreso mediano alto,Sin region,Agregados,2014,20939604263512.1,20939604.2635121,4.72400611516304
15493,UMC,Ingreso mediano alto,Sin region,Agregados,2015,19663539084053.0,19663539.084053,4.30538527684377
15494,UMC,Ingreso mediano alto,Sin region,Agregados,2016,19549824626203.8,19549824.6262038,4.23016935622742
15495,UMC,Ingreso mediano alto,Sin region,Agregados,2017,21644841419480.9,21644841.419480897,5.23148315452207
15496,UMC,Ingreso mediano alto,Sin region,Agregados,2018,23304501933943.9,23304501.933943897,4.94290110423303
15497,UMC,Ingreso mediano alto,Sin region,Agregados,2019,23681744716187.8,23681744.7161878,4.0919744132586
15498,UMC,Ingreso mediano alto,Sin region,Agregados,2020,22851374975033.8,22851374.9750338,-0.578501260746194
15499,UMC,Ingreso mediano alto,Sin region,Agregados,2021,27104087422750.6,27104087.422750603,7.40212270032166
16058,WLD,Mundo,Sin region,Agregados,1960,1392276589084.81,1392276.58908481,0.0
16059,WLD,Mundo,Sin region,Agregados,1961,1448625354543.06,1448625.35454306,3.78997874897406
16060,WLD,Mundo,Sin region,Agregados,1962,1550548209897.0,1550548.209897,5.31603745223454
16061,WLD,Mundo,Sin region,Agregados,1963,1671614361647.28,1671614.36164728,5.18539614272058
16062,WLD,Mundo,Sin region,Agregados,1964,1830292049379.14,1830292.04937914,6.55828455422598
16063,WLD,Mundo,Sin region,Agregados,1965,1993905211837.65,1993905.2118376498,5.54913054792064
16064,WLD,Mundo,Sin region,Agregados,1966,2163899240322.1,2163899.2403221,5.71263324051361
16065,WLD,Mundo,Sin region,Agregados,1967,2302534962196.25,2302534.96219625,4.1525815135107
16066,WLD,Mundo,Sin region,Agregados,1968,2485219042630.64,2485219.0426306403,5.94228572927837
16067,WLD,Mundo,Sin region,Agregados,1969,2741178863103.89,2741178.8631038903,5.81490055148839
16068,WLD,Mundo,Sin region,Agregados,1970,2997227944546.43,2997227.9445464304,3.96855809668347
16069,WLD,Mundo,Sin region,Agregados,1971,3310780486001.02,3310780.48600102,4.27626621342847
16070,WLD,Mundo,Sin region,Agregados,1972,3817146965618.0,3817146.965618,5.61607240201691
16071,WLD,Mundo,Sin region,Agregados,1973,4656977987169.57,4656977.98716957,6.40743351390884
16072,WLD,Mundo,Sin region,Agregados,1974,5367588623622.07,5367588.62362207,1.79539371951962
16073,WLD,Mundo,Sin region,Agregados,1975,5978921282461.92,5978921.28246192,0.633871865617991
16074,WLD,Mundo,Sin region,Agregados,1976,6499381830089.44,6499381.830089441,5.30319479703594
16075,WLD,Mundo,Sin region,Agregados,1977,7350802831485.61,7350802.83148561,4.09947863813622
16076,WLD,Mundo,Sin region,Agregados,1978,8656556365907.91,8656556.36590791,4.13705432054199
16077,WLD,Mundo,Sin region,Agregados,1979,10054236826338.7,10054236.8263387,4.17580758369782
16078,WLD,Mundo,Sin region,Agregados,1980,11336619344645.5,11336619.3446455,1.87716831185196
16079,WLD,Mundo,Sin region,Agregados,1981,11727633651775.1,11727633.6517751,1.93214366030709
16080,WLD,Mundo,Sin region,Agregados,1982,11609799722960.4,11609799.7229604,0.393710033269741
16081,WLD,Mundo,Sin region,Agregados,1983,11840095167192.5,11840095.1671925,2.64911331951029
16082,WLD,Mundo,Sin region,Agregados,1984,12271630373271.3,12271630.373271301,4.674492234512
16083,WLD,Mundo,Sin region,Agregados,1985,12862162484627.7,12862162.4846277,3.69860668389124
16084,WLD,Mundo,Sin region,Agregados,1986,15207773512383.7,15207773.5123837,3.44286638142385
16085,WLD,Mundo,Sin region,Agregados,1987,17310256172043.5,17310256.1720435,3.73217673998565
16086,WLD,Mundo,Sin region,Agregados,1988,19341239105301.3,19341239.105301302,4.63828003130573
16087,WLD,Mundo,Sin region,Agregados,1989,20197467559579.1,20197467.5595791,3.75422976662765
16088,WLD,Mundo,Sin region,Agregados,1990,22783812617848.4,22783812.6178484,2.86593773063598
16089,WLD,Mundo,Sin region,Agregados,1991,23763555781580.7,23763555.781580698,1.4598049277956
16090,WLD,Mundo,Sin region,Agregados,1992,25410345863683.7,25410345.8636837,2.06976618277064
16091,WLD,Mundo,Sin region,Agregados,1993,25826261580887.0,25826261.580887,1.8081610850504
16092,WLD,Mundo,Sin region,Agregados,1994,27876836770670.1,27876836.7706701,3.3053883355168
16093,WLD,Mundo,Sin region,Agregados,1995,31048480920695.1,31048480.9206951,3.09206323764737
16094,WLD,Mundo,Sin region,Agregados,1996,31741860210013.2,31741860.2100132,3.59320678847735
16095,WLD,Mundo,Sin region,Agregados,1997,31627824891077.4,31627824.8910774,3.87773490009913
16096,WLD,Mundo,Sin region,Agregados,1998,31546558511138.5,31546558.5111385,2.81917536609659
16097,WLD,Mundo,Sin region,Agregados,1999,32745484688725.1,32745484.688725103,3.55283987030062
16098,WLD,Mundo,Sin region,Agregados,2000,33839629115495.6,33839629.1154956,4.51495666975022
16099,WLD,Mundo,Sin region,Agregados,2001,33623959264594.4,33623959.2645944,2.00920320572551
16100,WLD,Mundo,Sin region,Agregados,2002,34917961156965.6,34917961.1569656,2.3048276718123
16101,WLD,Mundo,Sin region,Agregados,2003,39152319062519.4,39152319.0625194,3.10962653561648
16102,WLD,Mundo,Sin region,Agregados,2004,44123983335730.9,44123983.335730895,4.47124067481792
16103,WLD,Mundo,Sin region,Agregados,2005,47784439290852.3,47784439.29085229,4.00459714398013
16104,WLD,Mundo,Sin region,Agregados,2006,51780233749936.7,51780233.7499367,4.42042540010897
16105,WLD,Mundo,Sin region,Agregados,2007,58349496193546.3,58349496.193546295,4.3819007711502
16106,WLD,Mundo,Sin region,Agregados,2008,64120766496411.3,64120766.496411294,2.06917577064544
16107,WLD,Mundo,Sin region,Agregados,2009,60804066950819.5,60804066.9508195,-1.34144814525818
16108,WLD,Mundo,Sin region,Agregados,2010,66605767965978.8,66605767.965978794,4.54083828749657
16109,WLD,Mundo,Sin region,Agregados,2011,73857648457527.1,73857648.4575271,3.31032368373643
16110,WLD,Mundo,Sin region,Agregados,2012,75501151302966.0,75501151.302966,2.70917924804091
16111,WLD,Mundo,Sin region,Agregados,2013,77607185263724.0,77607185.263724,2.80785406404401
16112,WLD,Mundo,Sin region,Agregados,2014,79733153025706.7,79733153.02570671,3.09009286526273
16113,WLD,Mundo,Sin region,Agregados,2015,75187841840596.7,75187841.8405967,3.07856833226265
16114,WLD,Mundo,Sin region,Agregados,2016,76461546747208.8,76461546.7472088,2.80195840942091
16115,WLD,Mundo,Sin region,Agregados,2017,81400670239258.9,81400670.2392589,3.38496428719715
16116,WLD,Mundo,Sin region,Agregados,2018,86456888252044.3,86456888.25204429,3.2855374519946
16117,WLD,Mundo,Sin region,Agregados,2019,87645255635476.5,87645255.6354765,2.59129025782595
16118,WLD,Mundo,Sin region,Agregados,2020,85105603606117.1,85105603.6061171,-3.11540406306264
16119,WLD,Mundo,Sin region,Agregados,2021,96513077364367.9,96513077.3643679,5.86977928272529
16182,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1960,0.0,0.0,0.0
16183,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1961,0.0,0.0,0.0
16184,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1962,0.0,0.0,0.0
16185,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1963,0.0,0.0,0.0
16186,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1964,0.0,0.0,0.0
16187,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1965,0.0,0.0,0.0
16188,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1966,0.0,0.0,0.0
16189,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1967,0.0,0.0,0.0
16190,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1968,0.0,0.0,0.0
16191,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1969,0.0,0.0,0.0
16192,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1970,0.0,0.0,0.0
16193,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1971,0.0,0.0,0.0
16194,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1972,0.0,0.0,0.0
16195,XKX,Kosovo,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,1973,0.0,0.0,0.0
